word_id,sub_grid,label,colour_fill,subject_description,full_prompt
people_family_half-brother,people_family,Half brother,natural,"A school-aged boy with a friendly smile, distinct from the regular Brother — different hair colour (e.g. blonde instead of brown) and shirt style, head and shoulders","A school-aged boy with a friendly smile, distinct from the regular Brother — different hair colour (e.g. blonde instead of brown) and shirt style, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_family_half-sister,people_family,Half sister,natural,"A school-aged girl with a friendly smile, distinct from the regular Sister — different hair style (e.g. ponytail) and top colour, head and shoulders","A school-aged girl with a friendly smile, distinct from the regular Sister — different hair style (e.g. ponytail) and top colour, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_family_twin,people_family,Twin,natural,"Two identical school-aged children standing side by side with matching clothes and hairstyles, both smiling, head and shoulders, indicating twins","Two identical school-aged children standing side by side with matching clothes and hairstyles, both smiling, head and shoulders, indicating twins, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_assistant,people_school,Assistant,natural,"A friendly adult helper figure with a name lanyard around their neck, wearing professional but approachable clothing, smiling, head and shoulders, indicating a teaching assistant","A friendly adult helper figure with a name lanyard around their neck, wearing professional but approachable clothing, smiling, head and shoulders, indicating a teaching assistant, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_helper,people_school,Helper,natural,"A friendly adult with one hand extended in a helping/offering gesture, smiling encouragingly, head and shoulders, indicating someone who helps","A friendly adult with one hand extended in a helping/offering gesture, smiling encouragingly, head and shoulders, indicating someone who helps, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_principal,people_school,Principal,natural,"A friendly adult in formal professional attire (a suit jacket and tie or smart blouse), with an authoritative but approachable expression, head and shoulders, indicating a school principal","A friendly adult in formal professional attire (a suit jacket and tie or smart blouse), with an authoritative but approachable expression, head and shoulders, indicating a school principal, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_deputy,people_school,Deputy,natural,"A friendly adult in semi-formal attire (smart shirt or blouse), with a clipboard in hand, head and shoulders, indicating a deputy principal","A friendly adult in semi-formal attire (smart shirt or blouse), with a clipboard in hand, head and shoulders, indicating a deputy principal, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_best-friend,people_school,Best friend,natural,"Two smiling children of peer age standing close together with arms around each other's shoulders, a small heart shape above them indicating very close friendship, head and shoulders","Two smiling children of peer age standing close together with arms around each other's shoulders, a small heart shape above them indicating very close friendship, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_classmate,people_school,Classmate,natural,"A school-aged child sitting at a school desk holding a pencil with a friendly smile, classroom setting suggested by the desk, head and shoulders, indicating a classmate","A school-aged child sitting at a school desk holding a pencil with a friendly smile, classroom setting suggested by the desk, head and shoulders, indicating a classmate, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_buddy,people_school,Buddy,natural,"A school-aged child waving cheerfully with both hands raised, big friendly smile, head and shoulders, indicating a buddy/pal","A school-aged child waving cheerfully with both hands raised, big friendly smile, head and shoulders, indicating a buddy/pal, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_boy,people_school,Boy,natural,"A young school-aged boy with short hair, friendly smile, wearing a t-shirt, head and shoulders, generic boy figure","A young school-aged boy with short hair, friendly smile, wearing a t-shirt, head and shoulders, generic boy figure, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_girl,people_school,Girl,natural,"A young school-aged girl with shoulder-length hair, friendly smile, wearing a t-shirt, head and shoulders, generic girl figure","A young school-aged girl with shoulder-length hair, friendly smile, wearing a t-shirt, head and shoulders, generic girl figure, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_student,people_school,Student,natural,"A school-aged child wearing a backpack with their hand raised eagerly in classroom raise-hand gesture, friendly smile, head and shoulders","A school-aged child wearing a backpack with their hand raised eagerly in classroom raise-hand gesture, friendly smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_coach,people_school,Coach,natural,"An adult sports coach figure with a whistle around their neck and a baseball cap, wearing a tracksuit or sports polo, friendly smile, head and shoulders","An adult sports coach figure with a whistle around their neck and a baseball cap, wearing a tracksuit or sports polo, friendly smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_therapist,people_school,Therapist,natural,"A friendly adult therapist figure holding a clipboard and pen, wearing a name lanyard and smart-casual clothing, warm caring smile, head and shoulders","A friendly adult therapist figure holding a clipboard and pen, wearing a name lanyard and smart-casual clothing, warm caring smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_bus-driver,people_school,Bus driver,natural,"An adult driver wearing a high-visibility safety vest sitting at a steering wheel of a school bus, friendly smile, head and shoulders with the bus interior suggested","An adult driver wearing a high-visibility safety vest sitting at a steering wheel of a school bus, friendly smile, head and shoulders with the bus interior suggested, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_cleaner,people_school,Cleaner,natural,"An adult cleaner figure holding a broom and dustpan, wearing a practical uniform or apron, friendly smile, head and shoulders","An adult cleaner figure holding a broom and dustpan, wearing a practical uniform or apron, friendly smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_librarian,people_school,Librarian,natural,"A friendly adult librarian holding a stack of books, wearing glasses and a cardigan, warm smile, head and shoulders, bookshelves visible behind","A friendly adult librarian holding a stack of books, wearing glasses and a cardigan, warm smile, head and shoulders, bookshelves visible behind, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_school_music-teacher,people_school,Music teacher,natural,"A friendly adult music teacher holding a small musical instrument (a recorder or tambourine), with musical notes floating beside them, smiling, head and shoulders","A friendly adult music teacher holding a small musical instrument (a recorder or tambourine), with musical notes floating beside them, smiling, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_doctor,people_community,Doctor,natural,"A friendly adult doctor wearing a white coat with a stethoscope around their neck, warm smile, head and shoulders, NO medication or pills shown, just the doctor figure","A friendly adult doctor wearing a white coat with a stethoscope around their neck, warm smile, head and shoulders, NO medication or pills shown, just the doctor figure, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_nurse,people_community,Nurse,natural,"A friendly adult nurse wearing colourful scrubs with a small bandage in one hand, warm caring smile, head and shoulders, NO pills or medication shown","A friendly adult nurse wearing colourful scrubs with a small bandage in one hand, warm caring smile, head and shoulders, NO pills or medication shown, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_dentist,people_community,Dentist,natural,"A friendly adult dentist wearing white scrubs and a face mask pulled down to show their friendly smile, holding a small dental mirror tool, head and shoulders","A friendly adult dentist wearing white scrubs and a face mask pulled down to show their friendly smile, holding a small dental mirror tool, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_police,people_community,Police,natural,"A friendly adult police officer wearing a navy blue police uniform with a police hat and a badge on the chest, friendly smile, head and shoulders","A friendly adult police officer wearing a navy blue police uniform with a police hat and a badge on the chest, friendly smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_firefighter,people_community,Firefighter,natural,"A friendly adult firefighter wearing a yellow and red firefighter uniform with a fire helmet, friendly smile, head and shoulders, brave and approachable","A friendly adult firefighter wearing a yellow and red firefighter uniform with a fire helmet, friendly smile, head and shoulders, brave and approachable, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_paramedic,people_community,Paramedic,natural,"A friendly adult paramedic wearing a green or dark uniform with a first aid bag, calm reassuring smile, head and shoulders, NO medication or pills shown","A friendly adult paramedic wearing a green or dark uniform with a first aid bag, calm reassuring smile, head and shoulders, NO medication or pills shown, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_pharmacist,people_community,Pharmacist,natural,"A friendly adult pharmacist wearing a white coat standing behind a counter with shelves of small generic boxes (NOT pills, NOT medication visible — just generic rectangular packages on shelves), friendly smile, head and shoulders","A friendly adult pharmacist wearing a white coat standing behind a counter with shelves of small generic boxes (NOT pills, NOT medication visible — just generic rectangular packages on shelves), friendly smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_postie,people_community,Postie,natural,"A friendly adult postal worker wearing a red postal uniform and cap, carrying a mail bag with letters peeking out, friendly smile, head and shoulders","A friendly adult postal worker wearing a red postal uniform and cap, carrying a mail bag with letters peeking out, friendly smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_driver,people_community,Driver,natural,"A friendly adult sitting at a steering wheel with hands gripping the wheel, the steering wheel visible in front, head and shoulders, indicating a generic driver","A friendly adult sitting at a steering wheel with hands gripping the wheel, the steering wheel visible in front, head and shoulders, indicating a generic driver, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_shopkeeper,people_community,Shopkeeper,natural,"A friendly adult shopkeeper standing behind a shop counter with a cash register visible, wearing an apron, warm welcoming smile, head and shoulders","A friendly adult shopkeeper standing behind a shop counter with a cash register visible, wearing an apron, warm welcoming smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_waiter,people_community,Waiter,natural,"A friendly adult waiter holding a tray with a plate of food in one hand, wearing a black uniform with white apron, smiling, head and shoulders","A friendly adult waiter holding a tray with a plate of food in one hand, wearing a black uniform with white apron, smiling, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_chef,people_community,Chef,natural,"A friendly adult chef wearing a tall white chef hat and white chef jacket, holding a wooden spoon, warm smile, head and shoulders","A friendly adult chef wearing a tall white chef hat and white chef jacket, holding a wooden spoon, warm smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_hairdresser,people_community,Hairdresser,natural,"A friendly adult hairdresser holding hair scissors and a comb, wearing a stylish apron, smiling, head and shoulders","A friendly adult hairdresser holding hair scissors and a comb, wearing a stylish apron, smiling, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_barista,people_community,Barista,natural,"A friendly adult barista standing at a coffee machine holding a coffee cup with latte art on top, wearing a barista apron, warm smile, head and shoulders","A friendly adult barista standing at a coffee machine holding a coffee cup with latte art on top, wearing a barista apron, warm smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_vet,people_community,Vet,natural,"A friendly adult veterinarian wearing a white coat holding a small friendly cat or dog gently in their arms, kind smile, head and shoulders","A friendly adult veterinarian wearing a white coat holding a small friendly cat or dog gently in their arms, kind smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_builder,people_community,Builder,natural,"A friendly adult construction builder wearing a yellow hard hat and high-vis safety vest, holding a hammer, warm smile, head and shoulders","A friendly adult construction builder wearing a yellow hard hat and high-vis safety vest, holding a hammer, warm smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_electrician,people_community,Electrician,natural,"A friendly adult electrician wearing a tool belt with screwdrivers and pliers, holding electrical wires or pliers, work overalls, friendly smile, head and shoulders","A friendly adult electrician wearing a tool belt with screwdrivers and pliers, holding electrical wires or pliers, work overalls, friendly smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_plumber,people_community,Plumber,natural,"A friendly adult plumber holding a large adjustable wrench, wearing work overalls and a cap, smiling, head and shoulders","A friendly adult plumber holding a large adjustable wrench, wearing work overalls and a cap, smiling, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_stranger,people_community,Stranger,natural,"A silhouette of an unknown adult figure shown in grey with a question mark above their head, head and shoulders, indicating an unfamiliar person","A silhouette of an unknown adult figure shown in grey with a question mark above their head, head and shoulders, indicating an unfamiliar person, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_neighbour,people_community,Neighbour,natural,"A friendly adult standing at a garden fence waving hello, with a small house visible behind them, head and shoulders, indicating a neighbour","A friendly adult standing at a garden fence waving hello, with a small house visible behind them, head and shoulders, indicating a neighbour, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_community_babysitter,people_community,Babysitter,natural,"A friendly young adult holding a smiling baby gently in their arms, with toys visible nearby, warm caring smile, head and shoulders","A friendly young adult holding a smiling baby gently in their arms, with toys visible nearby, warm caring smile, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_he,people_roles,He,natural,"A generic friendly boy/male figure standing with a friendly smile, head and shoulders, indicating the male pronoun 'he'","A generic friendly boy/male figure standing with a friendly smile, head and shoulders, indicating the male pronoun 'he', children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_she,people_roles,She,natural,"A generic friendly girl/female figure standing with a friendly smile, head and shoulders, indicating the female pronoun 'she'","A generic friendly girl/female figure standing with a friendly smile, head and shoulders, indicating the female pronoun 'she', children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_they,people_roles,They,natural,"A small group of two diverse friendly people standing together with friendly smiles, head and shoulders, indicating the plural pronoun 'they'","A small group of two diverse friendly people standing together with friendly smiles, head and shoulders, indicating the plural pronoun 'they', children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_us,people_roles,Us,natural,"A small group of three diverse smiling people standing together with arms around each other's shoulders in a group hug, head and shoulders, indicating 'us'","A small group of three diverse smiling people standing together with arms around each other's shoulders in a group hug, head and shoulders, indicating 'us', children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
