word_id,sub_grid,label,colour_fill,subject_description,full_prompt
want_try,want,Try,natural,"A child with a determined focused expression and hands slightly raised in front of them, head and shoulders, indicating effort","A child with a determined focused expression and hands slightly raised in front of them, head and shoulders, indicating effort, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
want_choose,want,Choose,natural,"A child pointing at one of two clearly visible options (an apple and a banana) with their index finger, head and shoulders, the choice gesture is clear","A child pointing at one of two clearly visible options (an apple and a banana) with their index finger, head and shoulders, the choice gesture is clear, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
want_share,want,Share,natural,"Two children with hands meeting in the middle exchanging a single colourful toy between them, both smiling","Two children with hands meeting in the middle exchanging a single colourful toy between them, both smiling, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
want_fix,want,Fix,natural,"A child holding a small screwdriver or tool repairing a broken toy with a focused expression, head and shoulders","A child holding a small screwdriver or tool repairing a broken toy with a focused expression, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
want_open,want,Open,natural,"Two hands opening a cardboard box, the lid is lifted up showing the box is being opened","Two hands opening a cardboard box, the lid is lifted up showing the box is being opened, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
want_close,want,Close,natural,"Two hands pressing the lid down on a cardboard box to close it, the box is still slightly open showing the closing motion","Two hands pressing the lid down on a cardboard box to close it, the box is still slightly open showing the closing motion, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
want_toilet,want,Toilet,natural,"A simple child-friendly cartoon toilet viewed from the side in a clean bathroom setting","A simple child-friendly cartoon toilet viewed from the side in a clean bathroom setting, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
want_learn,want,Learn,natural,"A child with a bright lightbulb illuminated above their head, head and shoulders, expression of understanding and discovery","A child with a bright lightbulb illuminated above their head, head and shoulders, expression of understanding and discovery, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
want_take,want,Take,natural,"A hand reaching out and taking a small toy from a flat surface, both hand and object clearly visible","A hand reaching out and taking a small toy from a flat surface, both hand and object clearly visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
want_give,want,Give,natural,"A child handing a wrapped gift to another person with hands meeting in exchange, both smiling, head and shoulders","A child handing a wrapped gift to another person with hands meeting in exchange, both smiling, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_run,go,Run,natural,"A child running forward with gentle motion lines, side view, full body in active motion","A child running forward with gentle motion lines, side view, full body in active motion, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_jump,go,Jump,natural,"A child jumping with both feet off the ground and arms slightly raised, full body, mid-air","A child jumping with both feet off the ground and arms slightly raised, full body, mid-air, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_walk,go,Walk,natural,"A child walking calmly forward with one foot forward and one back, side view, full body","A child walking calmly forward with one foot forward and one back, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_crawl,go,Crawl,natural,"A baby or young child crawling on hands and knees, side view, full body in crawling position","A baby or young child crawling on hands and knees, side view, full body in crawling position, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_slide,go,Slide,vibrant,"A child sliding down a colourful playground slide with arms slightly raised, full body in motion","A child sliding down a colourful playground slide with arms slightly raised, full body in motion, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_swing,go,Swing,vibrant,"A child on a playground swing mid-arc with swing chains attached to a frame above, full body","A child on a playground swing mid-arc with swing chains attached to a frame above, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_climb,go,Climb,natural,"A child climbing up a ladder or wall with hands gripping the rungs and arms reaching upward, full body","A child climbing up a ladder or wall with hands gripping the rungs and arms reaching upward, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_skip,go,Skip,natural,"A child skipping with one foot raised mid-air and motion lines suggesting active skipping, side view, full body","A child skipping with one foot raised mid-air and motion lines suggesting active skipping, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_hop,go,Hop,natural,"A child hopping on one foot with motion lines suggesting bouncing, side view, full body","A child hopping on one foot with motion lines suggesting bouncing, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_dance,go,Dance,vibrant,"A child dancing joyfully with arms raised, with several colourful music notes floating around the body, full body in motion","A child dancing joyfully with arms raised, with several colourful music notes floating around the body, full body in motion, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_swim,go,Swim,natural,"A child swimming in water viewed from the side, one arm forward in a swimming stroke, the water surface visible","A child swimming in water viewed from the side, one arm forward in a swimming stroke, the water surface visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_back,go,Back,vibrant,"A bold blue leftward-pointing arrow indicating going back or returning","A bold blue leftward-pointing arrow indicating going back or returning, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_forward,go,Forward,vibrant,"A bold green rightward-pointing arrow indicating moving forward","A bold green rightward-pointing arrow indicating moving forward, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_outside,go,Outside,natural,"A child stepping through an open doorway into a sunny outdoor area with grass and a tree visible beyond","A child stepping through an open doorway into a sunny outdoor area with grass and a tree visible beyond, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_inside,go,Inside,natural,"A child stepping through an open doorway into the indoors with a cosy room visible behind","A child stepping through an open doorway into the indoors with a cosy room visible behind, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_home,go,Home,natural,"A simple house with a peaked roof and a path leading to the front door, with a small child figure walking along the path toward the house","A simple house with a peaked roof and a path leading to the front door, with a small child figure walking along the path toward the house, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_school,go,School,natural,"A school building with multiple windows and a front entrance, with a small child figure carrying a backpack walking toward the entrance","A school building with multiple windows and a front entrance, with a small child figure carrying a backpack walking toward the entrance, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_park,go,Park,natural,"A park scene with a green tree and a wooden bench on grass, with a small child figure entering the scene","A park scene with a green tree and a wooden bench on grass, with a small child figure entering the scene, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_fast,go,Fast,vibrant,"A child running with strong motion lines streaming behind them and a small speed indicator (like a lightning bolt) beside them, emphasizing fast movement","A child running with strong motion lines streaming behind them and a small speed indicator (like a lightning bolt) beside them, emphasizing fast movement, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_slow,go,Slow,natural,"A cartoon tortoise slowly moving forward with a small motion arrow, emphasizing slow movement","A cartoon tortoise slowly moving forward with a small motion arrow, emphasizing slow movement, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_together,go,Together,natural,"Two children holding hands and walking side by side, both smiling, full body, side view","Two children holding hands and walking side by side, both smiling, full body, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_away,go,Away,natural,"A child walking away with their back turned to the viewer, full body view from behind, suggesting moving into the distance","A child walking away with their back turned to the viewer, full body view from behind, suggesting moving into the distance, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_upstairs,go,Upstairs,natural,"A child walking up a flight of indoor stairs, one foot raised onto a higher step, side view, full body","A child walking up a flight of indoor stairs, one foot raised onto a higher step, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_downstairs,go,Downstairs,natural,"A child walking down a flight of indoor stairs, one foot lowered to a lower step, side view, full body","A child walking down a flight of indoor stairs, one foot lowered to a lower step, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_now,go,Now,vibrant,"A clock face showing a current time with a bold red arrow pointing at it, indicating right now or immediate","A clock face showing a current time with a bold red arrow pointing at it, indicating right now or immediate, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_stand,go,Stand,natural,"A child standing upright with arms at sides in an alert posture, full body, front view","A child standing upright with arms at sides in an alert posture, full body, front view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_carefully,go,Carefully,natural,"A child walking carefully on tiptoes with a watchful focused expression and balanced posture, full body, side view","A child walking carefully on tiptoes with a watchful focused expression and balanced posture, full body, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_again,go,Again,vibrant,"A bold circular arrow indicating repeat or do again, simple and clear","A bold circular arrow indicating repeat or do again, simple and clear, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
go_alone,go,Alone,natural,"A single child standing by themselves in the centre of the frame with no one else around, full body, slight serious expression","A single child standing by themselves in the centre of the frame with no one else around, full body, slight serious expression, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_see,look,See,natural,"A pair of cartoon eyes wide open looking forward, isolated eyes with no face around them","A pair of cartoon eyes wide open looking forward, isolated eyes with no face around them, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_watch,look,Watch,natural,"A pair of cartoon eyes focused on a TV screen in front of them, simplified setup, the TV showing a simple image","A pair of cartoon eyes focused on a TV screen in front of them, simplified setup, the TV showing a simple image, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_listen,look,Listen,natural,"A cartoon ear with curving sound wave lines arriving toward it from the side, indicating sound being received","A cartoon ear with curving sound wave lines arriving toward it from the side, indicating sound being received, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_hear,look,Hear,natural,"A cartoon ear with curving sound wave lines arriving toward it, similar to listening but with a slightly more passive context","A cartoon ear with curving sound wave lines arriving toward it, similar to listening but with a slightly more passive context, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_smell,look,Smell,natural,"A cartoon nose with curving aroma lines rising up toward it from a small flower or scent source below, indicating smelling","A cartoon nose with curving aroma lines rising up toward it from a small flower or scent source below, indicating smelling, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_taste,look,Taste,natural,"A cartoon tongue extending slightly from a mouth with sparkle lines around it suggesting flavour being experienced","A cartoon tongue extending slightly from a mouth with sparkle lines around it suggesting flavour being experienced, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_touch,look,Touch,natural,"A single hand with index finger extended touching the surface of a textured object, isolated hand and object","A single hand with index finger extended touching the surface of a textured object, isolated hand and object, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_find,look,Find,natural,"A hand holding a magnifying glass examining a small object below it, with the object enlarged through the magnifying lens","A hand holding a magnifying glass examining a small object below it, with the object enlarged through the magnifying lens, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_show,look,Show,natural,"A hand presenting or displaying a small object with palm facing up, the object visible resting in the open hand","A hand presenting or displaying a small object with palm facing up, the object visible resting in the open hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_point,look,Point,natural,"A single hand with index finger extended pointing forward, isolated hand and arm","A single hand with index finger extended pointing forward, isolated hand and arm, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
look_here,look,Here,vibrant,"A bright red location marker pin pointing down at a specific spot, with a small highlighted circle below the pin marking the spot","A bright red location marker pin pointing down at a specific spot, with a small highlighted circle below the pin marking the spot, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_stop-hitting,stop,Stop hitting,vibrant,"A red octagonal stop sign positioned in front of a raised fist gesture, the stop sign clearly blocking the fist from striking","A red octagonal stop sign positioned in front of a raised fist gesture, the stop sign clearly blocking the fist from striking, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_stop-talking,stop,Stop talking,vibrant,"A red octagonal stop sign positioned over a speech bubble coming from a mouth, the stop sign blocking the speech","A red octagonal stop sign positioned over a speech bubble coming from a mouth, the stop sign blocking the speech, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_stop-music,stop,Stop music,vibrant,"A red octagonal stop sign positioned over a colourful music note, the stop sign blocking the music","A red octagonal stop sign positioned over a colourful music note, the stop sign blocking the music, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_stop-video,stop,Stop video,vibrant,"A red octagonal stop sign positioned over a TV screen showing a video play icon, the stop sign blocking the video","A red octagonal stop sign positioned over a TV screen showing a video play icon, the stop sign blocking the video, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_stop-running,stop,Stop running,vibrant,"A red octagonal stop sign positioned in front of a running figure, the figure mid-stride being halted by the sign","A red octagonal stop sign positioned in front of a running figure, the figure mid-stride being halted by the sign, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_stop-please,stop,Stop please,vibrant,"A red octagonal stop sign held up by a hand with another hand below in a polite please gesture (praying-hands style)","A red octagonal stop sign held up by a hand with another hand below in a polite please gesture (praying-hands style), children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_finished,stop,Finished,vibrant,"A bold bright green checkmark over a completed task box or filled-in tick box, indicating something is done","A bold bright green checkmark over a completed task box or filled-in tick box, indicating something is done, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_enough,stop,Enough,vibrant,"A single flat raised palm facing outward in a firm stop or halt gesture, isolated hand","A single flat raised palm facing outward in a firm stop or halt gesture, isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_too-tired,stop,Too tired,natural,"A face only with droopy half-closed eyes and mouth slightly open in a yawn, heavy tired expression, no body visible","A face only with droopy half-closed eyes and mouth slightly open in a yawn, heavy tired expression, no body visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_too-loud,stop,Too loud,vibrant,"Two hands covering the ears of a face with bold sound wave lines arriving from outside, indicating overwhelming loud noise","Two hands covering the ears of a face with bold sound wave lines arriving from outside, indicating overwhelming loud noise, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_too-much,stop,Too much,vibrant,"A face with an overwhelmed expression and two hands held up in stop gestures beside the head, indicating feeling overwhelmed","A face with an overwhelmed expression and two hands held up in stop gestures beside the head, indicating feeling overwhelmed, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_hurts,stop,Hurts,natural,"A face only with a pained wincing expression and a small red bandage shown to the side or on the forehead","A face only with a pained wincing expression and a small red bandage shown to the side or on the forehead, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_dont-like,stop,Don't like,vibrant,"A bold red X mark superimposed over a thumbs-up gesture, indicating not liking something","A bold red X mark superimposed over a thumbs-up gesture, indicating not liking something, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_go-away,stop,Go away,vibrant,"A single hand making a shooing gesture with motion lines suggesting pushing something away to the side, isolated hand","A single hand making a shooing gesture with motion lines suggesting pushing something away to the side, isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_leave-me,stop,Leave me,natural,"A child with arms crossed protectively over their chest and a slight frown, head and shoulders, indicating wanting to be left alone","A child with arms crossed protectively over their chest and a slight frown, head and shoulders, indicating wanting to be left alone, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_my-turn,stop,My turn,natural,"A child pointing to themselves with index finger touching their chest, claiming a turn, head and shoulders","A child pointing to themselves with index finger touching their chest, claiming a turn, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_wait,stop,Wait,vibrant,"A single hand held up palm facing outward in a wait gesture, with a clearly visible blue hourglass icon positioned beside the hand","A single hand held up palm facing outward in a wait gesture, with a clearly visible blue hourglass icon positioned beside the hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_calm-down,stop,Calm down,natural,"A face only with a peaceful relaxed expression and gentle wavy lines emanating from the head suggesting calm, no body visible","A face only with a peaceful relaxed expression and gentle wavy lines emanating from the head suggesting calm, no body visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_too-fast,stop,Too fast,vibrant,"A red octagonal stop sign positioned in front of a speeding object with strong motion lines, indicating need to slow down","A red octagonal stop sign positioned in front of a speeding object with strong motion lines, indicating need to slow down, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_too-close,stop,Too close,vibrant,"A hand pushing outward in a 'back off' gesture with a personal space boundary indicated as a curved line in front of the body","A hand pushing outward in a 'back off' gesture with a personal space boundary indicated as a curved line in front of the body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
